objectid,unicode,x,y,wvp,krw_lichaam,krw_code,grvl150mg,grvl1000mg,filter_zoet_zout,pmg_kwantiteit,krw_kwantiteit,krw_doel,verdroging,project,project_naam,kantonnier,vervanger,logger,evid_terrbeh,evid_terrbeh_txt,vergunning,iwaco,calibratie,lmg_rivm,pmg_kwal_2006,krw_kwal_2006,bestrijd_2006,pmg_kwal_2015,krw_kwal_2015,p2_bestrijd,p3_medisch,p4_industrie,onderhoudsronde,foto,opmerking,getal2,pmg_kwal_2012,krw_kwal_2012,bestrijd_2012,wrsch_verwijderd,em_slimflex_2015,tecontr_aanwezigheidput,veldlabel,pmg_kwal_2017,krw_kwal_2017,perc2bm_2017,perc3en4_2017,bronhouder,nitg_nr,buis_nr,krw_kwantiteit2019,InwinMethLoc
3482,B42B0011-0,38771,412670,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"60",,0,0,0,,,B42B0011,"0",,9
398,B42C0086-1,28498,400912,WVP1a,,,-3204,-4104,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0086,"1",0,9
399,B42C0087-1,28485,400915,WVP1a,,,-3204,-4104,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0087,"1",0,9
400,B42C0088-1,28406,400907,WVP1a,,,-3196,-4096,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0088,"1",0,9
401,B42C0089-1,28400,400915,WVP1a,,,-3196,-4096,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0089,"1",0,9
402,B42C0102-1,28730,400945,WVP1a,,,-3190,-4090,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0102,"1",0,9
403,B42C0103-1,28333,400910,WVP1a,,,-3178,-4078,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0103,"1",0,9
404,B42C0103-2,28333,400910,WVP1a,,,-3178,-4078,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0103,"2",0,9
405,B42C0103-3,28333,400910,WVP1a,,,-3178,-4078,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0103,"3",0,9
406,B42C0103-4,28333,400910,WVP1b,,,-3178,-4078,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0103,"4",0,9
407,B42C0103-5,28333,400910,WVP1b,,,-3178,-4078,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0103,"5",0,9
408,B42C0103-6,28333,400910,WVP1b,,,-3178,-4078,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0103,"6",0,9
409,B42C0103-7,28333,400910,,,,-3178,-4078,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,30-703,0,0,0,,,B42C0103,"7",0,9
410,B42C0103-8,28333,400910,WVP2,,,-3178,-4078,zout,0,0,,0,0,,,,0,0,30-703,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,KRW,,,0,0,0,,zeeland,B42C0103,"8",0,9
411,B42C0104-1,29054,401033,WVP1a,,,-3228,-4128,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0104,"1",0,9
412,B42C0104-10,29054,401033,WVP2,,,-3228,-4128,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,KRW,,,0,0,0,,,B42C0104,"10",0,9
413,B42C0104-2,29054,401033,WVP1a,,,-3228,-4128,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0104,"2",0,9
414,B42C0104-3,29054,401033,WVP1a,,,-3228,-4128,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0104,"3",0,9
416,B42C0104-5,29054,401033,WVP1b,,,-3228,-4128,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0104,"5",0,9
417,B42C0104-6,29054,401033,WVP1b,,,-3228,-4128,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0104,"6",0,9
418,B42C0104-7,29054,401033,WVP1b,,,-3228,-4128,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0104,"7",0,9
419,B42C0104-8,29054,401033,WVP2,,,-3228,-4128,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0104,"8",0,9
420,B42C0104-9,29054,401033,WVP2,,,-3228,-4128,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0104,"9",0,9
421,B42C0115-1,27969,401358,WVP1a,,,-132,-1032,deels zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0115,"1",0,9
422,B42C0115-2,27969,401358,WVP1a,,,-132,-1032,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0115,"2",0,9
423,B42C0115-3,27969,401358,WVP1a,,,-132,-1032,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0115,"3",0,9
424,B42C0116-1,27909,401182,,,,-1010,-1910,zoet,0,0,,0,0,,,,0,1,HZL,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0116,"1",0,9
425,B42C0116-2,27909,401182,WVP1a,,,-1010,-1910,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0116,"2",0,9
426,B42C0116-3,27909,401182,WVP1a,,,-1010,-1910,deels zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0116,"3",0,9
3570,B42C0023-0,29040,401820,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B42C0023,"0",,9
427,B42C0116-4,27909,401182,WVP1b,,,-1010,-1910,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,KRW,,,0,0,0,,,B42C0116,"4",0,9
428,B42C0117-1,29293,401613,,,,-574,-1474,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0117,"1",0,9
429,B42C0117-2,29293,401613,WVP1a,,,-574,-1474,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0117,"2",0,9
430,B42C0117-3,29293,401613,WVP1a,,,-574,-1474,deels zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0117,"3",0,9
431,B42C0117-4,29293,401613,WVP1a,,,-574,-1474,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0117,"4",0,9
432,B42C0117-5,29293,401613,WVP1b,,,-574,-1474,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0117,"5",0,9
433,B42C0117-6,29293,401613,WVP1b,,,-574,-1474,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,KRW,,,0,0,0,,,B42C0117,"6",0,9
434,B42C0118-1,27876,400983,FRP,,,-2485,-3385,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0118,"1",0,9
435,B42C0118-2,27876,400983,WVP1a,,,-2485,-3385,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0118,"2",0,9
436,B42C0118-3,27876,400983,WVP1a,,,-2485,-3385,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0118,"3",0,9
437,B42C0121-1,28450,400430,WVP1a,,,-2385,-3285,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0121,"1",0,9
438,B42C0122-1,29060,400810,WVP1a,,,-3101,-4001,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0122,"1",0,9
439,B42C0123-1,29035,400510,WVP1a,,,-2484,-3384,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0123,"1",0,9
440,B42C0125-1,29930,400130,,,,-35,-805,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0125,"1",0,9
441,B42C0126-1,25925,400250,,,,-883,-1783,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0126,"1",0,9
442,B42C0126-2,25925,400250,,,,-883,-1783,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0126,"2",0,9
443,B42C0127-1,25950,400150,FRP,,,-2103,-3003,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0127,"1",0,9
444,B42C0127-2,25950,400150,WVP1a,,,-2103,-3003,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0127,"2",0,9
445,B42C0128-1,25975,400015,FRP,,,-2403,-3303,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0128,"1",0,9
446,B42C0128-2,25975,400015,,,,-2403,-3303,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0128,"2",0,9
447,B42C0129-1,26350,400205,FRP,,,-2291,-3191,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0129,"1",0,9
448,B42C0129-2,26350,400205,DKL,,,-2291,-3191,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0129,"2",0,9
449,B42C0130-1,26450,400035,,,,-2094,-2994,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0130,"1",0,9
450,B42C0130-2,26450,400035,DKL,,,-2094,-2994,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0130,"2",0,9
451,B42C0131-1,26610,400650,FRP,,,-492,-1392,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0131,"1",0,9
452,B42C0131-2,26610,400650,WVP1a,,,-492,-1392,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0131,"2",0,9
453,B42C0132-1,26725,400500,,,,-1984,-2884,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0132,"1",0,9
454,B42C0132-2,26725,400500,WVP1a,,,-1984,-2884,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0132,"2",0,9
455,B42C0133-1,26775,400400,FRP,,,-2286,-3186,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0133,"1",0,9
456,B42C0133-2,26775,400400,WVP1a,,,-2286,-3186,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0133,"2",0,9
457,B42C0134-1,26860,400280,,,,-2452,-3352,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0134,"1",0,9
458,B42C0134-2,26860,400280,WVP1a,,,-2452,-3352,zoet,0,0,,0,0,,,,0,0,SBB,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting dec 2004,0,0,0,0,,,,,0,0,0,,,B42C0134,"2",0,9
459,B42C0136-1,29684,400647,WVP1a,,,-2013,-2913,zoet,1,0,,0,0,,Arno Francke,P. Cevaal,0,0,,0,1,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0136,"1",0,9
460,B42C0136-2,29684,400647,WVP1a,,,-2013,-2913,zout,1,0,,0,0,,Arno Francke,P. Cevaal,0,0,,0,1,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0136,"2",0,9
461,B42C0137-1,27855,400362,WVP1a,,,-2565,-3465,zoet,1,0,,0,0,,Arno Francke,P. Cevaal,0,0,,0,1,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0137,"1",0,9
462,B42C0137-2,27855,400362,WVP1b,,,-2565,-3465,brak,1,0,,0,0,,Arno Francke,P. Cevaal,0,0,,0,1,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42C0137,"2",0,9
463,B42D0008-1,31000,401800,DKL,,,-995,-1895,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0008,"1",0,9
464,B42D0008-2,31000,401800,WVP1a,,,-995,-1895,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0008,"2",0,9
465,B42D0008-3,31000,401800,WVP1a,,,-995,-1895,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0008,"3",0,9
466,B42D0008-4,31000,401800,WVP1a,,,-995,-1895,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0008,"4",0,9
467,B42D0008-5,31000,401800,WVP1a,,,-995,-1895,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0008,"5",0,9
468,B42D0008-6,31000,401800,WVP1a,,,-995,-1895,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0008,"6",0,9
469,B42D0008-7,31000,401800,WVP1b,,,-995,-1895,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0008,"7",0,9
470,B42D0009-1,31674,401741,,,,-779,-1679,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0009,"1",0,9
471,B42D0009-2,31674,401741,WVP1a,,,-779,-1679,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0009,"2",0,9
649,B42D0098-2,37730,404905,,,,0,0,,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0098,"2",0,9
472,B42D0009-3,31674,401741,WVP1a,,,-779,-1679,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0009,"3",0,9
473,B42D0009-4,31674,401741,WVP1a,,,-779,-1679,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0009,"4",0,9
474,B42D0009-5,31674,401741,WVP1a,,,-779,-1679,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0009,"5",0,9
475,B42D0010-1,31000,401800,DKL,,,-995,-1895,zoet,0,0,,0,0,,,,0,1,HZL,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0010,"1",0,9
476,B42D0010-2,31000,401800,WVP1a,,,-995,-1895,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0010,"2",0,9
477,B42D0010-3,31000,401800,WVP1a,,,-995,-1895,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0010,"3",0,9
478,B42D0010-4,31000,401800,WVP1a,,,-995,-1895,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0010,"4",0,9
481,B42D0011-2,31126,401674,WVP1a,,,-2057,-2957,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0011,"2",0,9
482,B42D0011-3,31126,401674,WVP1a,,,-2057,-2957,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0011,"3",0,9
483,B42D0011-4,31126,401674,WVP1a,,,-2057,-2957,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0011,"4",0,9
484,B42D0011-5,31126,401674,WVP1a,,,-2057,-2957,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0011,"5",0,9
485,B42D0011-6,31126,401674,WVP1a,,,-2057,-2957,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0011,"6",0,9
486,B42D0011-7,31126,401674,,,,-2057,-2957,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0011,"7",0,9
487,B42D0012-1,30910,401262,,,,-1869,-2769,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0012,"1",0,9
488,B42D0013-1,30920,401341,FRP,,,-1829,-2729,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0013,"1",0,9
489,B42D0014-1,30934,401417,,,,-1601,-2501,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0014,"1",0,9
490,B42D0015-1,30939,401468,,,,-1389,-2289,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0015,"1",0,9
491,B42D0016-1,30943,401745,WVP1a,,,-706,-1606,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,30-010,0,0,0,,zeeland,B42D0016,"1",0,9
492,B42D0017-1,30934,401815,,,,-502,-1402,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0017,"1",0,9
493,B42D0018-1,30932,401866,DKL,,,-235,-1135,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0018,"1",0,9
494,B42D0019-1,30928,401915,DKL,,,34,-866,deels zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0019,"1",0,9
495,B42D0020-1,30375,401930,DKL,,,155,-745,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0020,"1",0,9
3727,B42D0339-0,39920,406553,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0339,"0",,9
496,B42D0021-1,30380,401835,DKL,,,-238,-1138,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,historisch,B42D0021,"1",0,9
497,B42D0022-1,30390,401725,DKL,,,-537,-1437,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0022,"1",0,9
498,B42D0023-1,30405,401470,,,,-1013,-1913,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0023,"1",0,9
499,B42D0023-2,30405,401470,,,,-1013,-1913,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0023,"2",0,9
500,B42D0024-1,30414,401354,,,,-1590,-2490,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0024,"1",0,9
501,B42D0025-1,30425,401210,,,,-1920,-2820,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0025,"1",0,9
502,B42D0026-1,31775,401700,,,,-584,-1484,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0026,"1",0,9
503,B42D0027-1,30578,401264,WVP1a,,,-1822,-2722,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0027,"1",0,9
504,B42D0027-2,30578,401264,WVP1a,,,-1822,-2722,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0027,"2",0,9
659,B42D0102-1,39535,406860,WVP1a,,,0,0,,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0102,"1",0,9
505,B42D0034-1,37290,400420,WVP1a,,,21,-29,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0034,"1",0,9
506,B42D0037-1,37300,411790,WVP1a,,,0,0,,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0037,"1",0,9
507,B42D0037-2,37300,411790,WVP1a,,,0,0,,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0037,"2",0,9
508,B42D0037-3,37300,411790,WVP1a,,,0,0,,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0037,"3",0,9
509,B42D0037-4,37300,411790,WVP1a,,,0,0,,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0037,"4",0,9
510,B42D0037-5,37300,411790,WVP1a,,,0,0,,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0037,"5",0,9
511,B42D0037-6,37300,411790,WVP1a,,,0,0,,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42D0037,"6",0,9
512,B42D0038-1,38515,411779,WVP1a,,,-8459,-9359,zoet,0,0,,0,0,,,,0,1,Evides 11.020,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,"60",,0,0,0,,,B42D0038,"1",0,9
513,B42D0038-2,38515,411779,WVP1a,,,-8459,-9359,zoet,0,0,,0,0,,,,0,1,Evides 11.020,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,"60",,0,0,0,,,B42D0038,"2",0,9
1051,B42E0277-1,49614,417826,WVP1a,,,32,-18,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42E0277,"1",0,9
